Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	merged_count	unmapped_count	mapped_count	host_count	human_count	phix_count	submitted_F_avlength	submitted_R_avlength	merged_avlength	unmapped_avlength	mapped_avlength	perc_unique	p_OralH	p_OralMM	p_OralTM	p_Rumen	p_Sediment.Soil	p_Skin	p_Unknown	submitted_count	is.blank	failed.repeated	combined.sample	Sample.weight.mg	Age_approximated	DNA_output_ug	DNA_input_ug	bc_output_copies	bc_input_copies	ind_output_copies	efficiency	exp_ind_copies	PC1	PC2	PC1_scaled	PC2_scaled	diet_category
HM_009	NHM London	20230711	NHMUK ZD 1908.8.8.48	Macropus giganteus	 		1.15	1908	Australia	North Queensland					20230724	0.013	TRUE	2.57	20230727	5	1.54e+08	20230905	12	11	12500000	Pool D	5	Eastern grey kangaroo	Terrestrial	Diprotodontia	Macropus giganteus	Grazer	3.9	11.16861	2.36059	29.12389	9.55251	47.79439	Herbivore	449265	336001	113264	94570	18694	0	49.8818471677473	41.9787436520007	33.9034957096591	33.3751268597415	35.4709086735415	92.7151099134398	9.5299	2.2222	35.5983	0	2.0513	44.2735	6.3248	449748	FALSE	FALSE	FALSE	13	FALSE	0.11565	0.01285	6.16e+09	1.848e+09	2.5e+08	-0.16627727341615	158941613442.18	-9.00959695450783	-7.71866292852878	-0.355204616301667	-1.1019339105126	Herbivore
HM_010	NHM London	20230711	NHMUK ZD 1908.8.8.51	Macropus giganteus	 		1.15	1908	Australia	North Queensland					20230724	0.015	TRUE	1.07	20230727	10	8240000	20230905	12	11	2.61e+08	Pool D	5	Eastern grey kangaroo	Terrestrial	Diprotodontia	Macropus giganteus	Grazer	3.9	11.16861	2.36059	29.12389	9.55251	47.79439	Herbivore	18766751	17720606	1046145	700475	345665	5	51.2748077801284	45.6271779926054	37.841626448819	38.1670012300934	32.3301148502359	91.7521609284151	5.8776	0.3145	63.4078	0.2963	2.7849	17.2069	10.112	18777325	FALSE	FALSE	FALSE	15	FALSE	0.04815	0.0107	329600000	98880000	5.22e+09	0.434156513112569	8504408407.55561	-9.00959695450783	-7.71866292852878	-0.355204616301667	-1.1019339105126	Herbivore
HM_011	NHM London	20230711	NHMUK ZD 1908.8.8.49	Macropus giganteus	 		1.15	1908	Australia	North Queensland					20230724	0.014	TRUE	6.26	20230727	4	1.49e+08	20230905	12	11	3.24e+09	Pool C	4	Eastern grey kangaroo	Terrestrial	Diprotodontia	Macropus giganteus	Grazer	3.9	11.16861	2.36059	29.12389	9.55251	47.79439	Herbivore	10454757	9932660	522097	360719	161376	2	56.1536592040493	48.7608696296335	41.2711686173098	41.595469894268	35.101483057746	91.9545207062207	9.385	0.4317	55.1953	0.5629	5.4593	17.6463	11.3195	10461879	FALSE	FALSE	FALSE	14	FALSE	0.2817	0.02504	5.96e+09	1.788e+09	6.48e+10	0.385945445362118	153781171447.304	-9.00959695450783	-7.71866292852878	-0.355204616301667	-1.1019339105126	Herbivore
HM_012	NHM London	20230711	NHMUK ZD 1913.10.24.61	Cuniculus paca	 		1.1	1913	Ecuador	Mindo					20230724	0.005	FALSE	0.398	20230726	20	7350000	20230905	12	11	7.85e+09	Pool C	4	Lowland paca	Terrestrial	Rodentia	Cuniculus paca	Frugivore-Browser	3.9	10.60653	3.31641	15.61663	10.2546	60.2058	Frugivore	2449828	2200617	249211	81956	167255	0	60.5842831739471	54.6313809696427	46.984877713864	46.8080470159051	48.5463442624924	89.9317685738177	9.7283	0.4672	56.6223	0.5264	3.7848	21.2406	7.6303	2452429	FALSE	FALSE	FALSE	5	FALSE	0.01791	0.00796	2.94e+08	88200000	1.57e+11	0.97466638594194	7585849732.46768	-13.0244926523518	10.2166655502041	-0.513492439058306	1.45855445773191	Frugivore
HM_013	NHM London	20230711	NHMUK ZD 1908.6.17.17	Cuniculus paca	 		1.15	1908	Peru						20230724	0.014	TRUE	7.68	20230726	20	209000	20230905	12	11	2400000		NA	Lowland paca	Terrestrial	Rodentia	Cuniculus paca	Frugivore-Browser	3.9	10.60653	3.31641	15.61663	10.2546	60.2058	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	14	FALSE	0.3456	0.1536	8360000	2508000	4.8e+07	0.307788787510844	215706475.385816	-13.0244926523518	10.2166655502041	-0.513492439058306	1.45855445773191	Frugivore
HM_014	NHM London	20230711	NHMUK ZD 1934.9.10.189	Cuniculus paca	 		0.89	1934	Ecuador	Mindo					20230724	0.006	FALSE	1.2	20230726	20	170000	20230905	12	11	4.04e+08	Pool D	5	Lowland paca	Terrestrial	Rodentia	Cuniculus paca	Frugivore-Browser	3.9	10.60653	3.31641	15.61663	10.2546	60.2058	Frugivore	427812	389176	38636	32737	5899	0	52.4181760888847	48.0578054245833	40.5147775190972	40.7437534688676	38.2083290195672	86.3826182438883	22.7718	0.56	9.3327	0.28	0	8.0261	59.0294	428420	FALSE	FALSE	FALSE	6	FALSE	0.054	0.024	6800000	2040000	8.08e+09	1.12359169184783	175455027.825783	-13.0244926523518	10.2166655502041	-0.513492439058306	1.45855445773191	Frugivore
HM_016	NHM London	20230731	NHMUK ZD 1949.675.a	Loxodonta africana	Perry collection	male	0.74	<1949	Uganda					Can check with richard about exact year of Perry collection	20230830	0.005	FALSE	0.083	20230914	20	668000	20230920_remainder	12	14	365000		NA	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	5	TRUE	0.003735	0.00166	26720000	8016000	7300000	-0.00666094519755811	2323239542.02994	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_017	NHM London	20230731	NHMUK ZD 1949.672.a	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230830	0.006	FALSE	0.064	20230914	20	346000	20230920_remainder	12	14	31900000	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	8703	7977	726	326	400	0	41.2562228819365	40.2484585521809	31.1729288751005	32.0436254230914	22.0757575757576	92.7894496460379	NA	NA	NA	NA	NA	NA	NA	8758	FALSE	FALSE	FALSE	6	TRUE	0.00288	0.00128	13840000	4152000	6.38e+08	0.432791826183838	1203354613.08737	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_018	NHM London	20230731	NHMUK ZD 1949.690.a	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230830	0.01	TRUE	0.2	20230914	20	1030000	20230920_remainder	12	11	3.37e+09	Pool C	4	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	95482	92326	3156	1437	1719	0	47.8625486351364	46.1891919637816	38.8356339414759	39.4228819617443	21.0690747782003	90.7149236723506	46.1538	0	14.4231	0	0	0	39.4231	97409	FALSE	FALSE	FALSE	10	TRUE	0.009	0.004	41200000	12360000	6.74e+10	1.18622408792623	1063051050.94445	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_019	NHM London	20230731	NHMUK ZD 1949.566	Loxodonta africana	Perry collection		0.74	<1949	Uganda						20230830	0.001	FALSE	0.083	NA	NA	NA		NA	NA	NA		NA	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	1	TRUE	0.003735	NA	NA	NA	NA	NA	NA	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_020	NHM London	20230731	NHMUK ZD 1949.680.a	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230830	0.005	FALSE	0.4	20230906	20	83400000	20230920_7-7	12	11	4.05e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	772782	720631	52151	24824	27327	0	66.1107372878179	39.9318574565684	32.4143134803864	33.1031498783705	22.3943548541735	93.9153499210422	59.3377	0	1.3029	0	0.5972	5.1031	33.6591	773687	FALSE	FALSE	FALSE	5	TRUE	0.018	0.008	3.336e+09	1000800000	8.1e+09	0.209366612673924	86076172474.5312	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_021	NHM London	20230731	NHMUK ZD 1949.691.a	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230911	0.001	FALSE	0.15	20230912	20	2080000	20230920_8-8	12	11	6.19e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	10702312	10443944	258368	131813	126555	0	57.88496170796	55.6182766537367	48.2331708326201	48.774179754315	26.3641008174387	82.9792656163885	32.8783	0.2419	5.3634	0.2557	11.5942	5.3945	44.272	10735521	FALSE	FALSE	FALSE	1	TRUE	0.00675	0.003	83200000	24960000	1.238e+10	0.75809880410957	2146743869.86841	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_022	NHM London	20230731	NHMUK ZD 1949.528	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230911	0.005	FALSE	0.1	20230912	20	4480000	20230920_8-8	12	11	4.88e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	6841566	5944307	897259	774301	122957	1	50.3852614045535	47.1567946838204	39.4231718293736	40.185346079871	34.3737961948557	87.0513356501824	57.8453	0.1015	3.0007	0.3218	9.4602	5.6651	23.6055	6868090	FALSE	FALSE	FALSE	5	TRUE	0.0045	0.002	179200000	53760000	9.76e+09	0.604585184574963	4623756027.40887	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_023	NHM London	20230731	NHMUK ZD 1949.530	Loxodonta africana	Perry collection	female	0.74	<1949	Uganda						20230911	0.007	FALSE	0.069	20230912	20	2610000	20230920_8-8	12	11	3.4e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	4272621	3957270	315351	217176	98175	0	49.2808781468607	45.6337547381611	37.7589804946425	38.3582320640239	30.239101826219	87.6719094029318	34.1153	0.0523	6.9329	0	20.3715	3.6714	34.8565	4350844	FALSE	FALSE	FALSE	7	TRUE	0.003105	0.00138	104400000	31320000	6.8e+09	0.630895391016914	2693750721.32526	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_024	NHM London	20230731	NHMUK ZD 1949.683.a	Loxodonta africana	Perry collection		0.74	<1949	Uganda						20230911	0.001	FALSE	0.055	20230912	20	834000	20230920_8-8	12	14	6.38e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	13000265	11928309	1071956	675166	396790	0	53.4703060373792	50.4199358454518	42.78130015042	43.1499055733717	38.6796015881249	71.910817073237	14.7635	0.3332	26.9614	0.7414	8.5111	23.5784	25.1109	13109281	FALSE	FALSE	FALSE	1	TRUE	0.002475	0.0011	33360000	10008000	1.276e+10	0.666562747407792	2900571524.0314	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_025	NHM London	20230731	NHMUK ZD 1949.682.a	Loxodonta africana	Perry collection		0.74	<1949	Uganda					white/grey powder. More enamel/tooth in the mix?	20230911	0.001	FALSE	0.049	NA	NA	NA		NA	NA	NA		NA	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	1	TRUE	0.002205	NA	NA	NA	NA	NA	NA	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_026	NHM London	20230731	NHMUK ZD 1949.687.a	Loxodonta africana	Perry collection		0.74	<1949	Uganda						20230911	0.017	FALSE	0.281	20230912	20	8810000	20230920_8-8	12	11	7.42e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	5554908	4222188	1332720	1251462	81258	0	48.8512830472685	45.5934989468964	37.8878199242904	37.6313522751711	38.7003339035957	89.5085427744854	39.5386	0.4249	15.7185	0.8358	13.0742	11.3359	19.0722	5565929	FALSE	FALSE	FALSE	17	TRUE	0.012645	0.00562	352400000	105720000	1.484e+10	0.567497933496424	9092698794.97147	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_027	NHM London	20230731	NHMUK ZD 1949.686.a	Loxodonta africana	Perry collection		0.74	<1949	Uganda						20230911	0.009	FALSE	0.062	20230912	20	1100000	20230920_8-8	12	14	29300000	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	8388	7354	1034	576	458	0	46.5695894224078	40.2584087218743	31.1665474487363	31.9876257818874	24.8297872340426	91.6840640222686	NA	NA	NA	NA	NA	NA	NA	8622	FALSE	FALSE	FALSE	9	TRUE	0.00279	0.00124	4.4e+07	13200000	5.86e+08	0.311191054061316	3825693856.63613	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_028	NHM London	20230731	NHMUK ZD 1949.537	Loxodonta africana	Perry collection	male	0.74	<1949	Uganda						20230911	0.008	FALSE	1.5	20230912	20	81300000	20230920_8-8	12	11	3.43e+08	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	10519254	1948845	8570409	8472043	98366	0	55.1790952011927	53.5648273178683	46.2692806923381	47.148899989481	46.069261922039	82.8584419812951	30.9687	0.6506	7.627	0.1084	13.9075	6.9131	39.8247	10532242	FALSE	FALSE	FALSE	8	TRUE	0.0675	0.03	3.252e+09	975600000	6.86e+09	0.194001182028418	83908786836.6833	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_029	NHM London	20230731	NHMUK ZD 1949.547	Loxodonta africana	Perry collection	male	0.74	<1949	Uganda						20230911	0.006	FALSE	0.172	20230912	20	4070000	20230920_8-8	12	11	69600000	Pool D	5	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	2977700	2676818	300882	191799	109081	2	47.4374894887812	41.7030425748751	33.5109211807771	34.2656956879399	26.7960163785138	89.4759271759242	40.1738	0	7.3055	0	23.8252	3.0143	25.6812	2984906	FALSE	FALSE	FALSE	6	TRUE	0.00774	0.00344	162800000	48840000	1.392e+09	0.356001985549308	4200599783.82904	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_030	NHM London	20230731	NHMUK ZD 1949.662.a	Loxodonta africana	Perry collection	male	0.74	<1949	Uganda						20230911	0.012	FALSE	0.243	20230912	20	1.78e+08	20230920_8-8	12	11	2.1e+09	Pool C	4	African elephant	Terrestrial	Proboscidea	Loxodonta africana	Grazer	3.9	8.9086	2.43334	33.74356	7.61827	47.29621	Herbivore	7473742	7247352	226390	127448	98940	2	56.1257066131224	51.3398890799634	43.9415540434765	44.4502292699458	27.6574892883961	88.2206240119283	39.7552	0.1237	2.2733	0.0554	9.7287	4.1286	43.935	7483409	FALSE	FALSE	FALSE	12	TRUE	0.010935	0.00486	7.12e+09	2.136e+09	4.2e+10	0.311005058632957	183711735017.585	-11.7206789612887	-12.1145534018771	-0.462089402473944	-1.72950125272391	Herbivore
HM_031	NHM London	20230801	NHMUK ZD 1915.2.3.1	Hippopotamus amphibius			1.08	<1915	Nigeria	Zanla province					20230830	0.005	FALSE	1.07	20230906	20	1.42e+08	20230920_7-7	12	11	5.33e+10	Pool A	3	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	8174446	7990037	184409	101376	83033	0	66.6523130726015	56.9369452898934	49.4882985342371	50.6539317652722	23.0559354478361	93.928681629123	53.6355	0.4406	10.5237	1.7477	2.7854	0.5437	30.3234	8188286	FALSE	FALSE	FALSE	5	TRUE	0.04815	0.0214	5.68e+09	1.704e+09	1.066e+12	0.795593253312832	146556552654.478	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_032	NHM London	20230801	NHMUK ZE 1961.8.9.84	Hippopotamus amphibius	Pres national museum, bulawayo	female	0.62	<1961	Northern Rhodesia						20230830	0.011	FALSE	1.12	20230906	20	6680000	20230920_7-7	12	11	8.31e+09	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	2261551	2191788	69763	49239	20524	0	65.0914179317894	53.7115190184179	46.7620341084504	47.0148431326387	38.819359832576	91.6705734284061	32.5704	0.8677	14.5184	3.1061	2.5654	12.7515	33.6205	2272902	FALSE	FALSE	FALSE	11	TRUE	0.0504	0.0224	267200000	80160000	1.662e+11	1.0022382584088	6894350505.1543	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_033	NHM London	20230801	NHMUK ZD 1916.8.8.1	Hippopotamus amphibius			1.07	<1916	Portuguese east africa						20230830	0.006	FALSE	0.505	20230906	20	46200000	20230920_7-7	12	11	1.49e+10	Pool B	3	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	2656803	2540959	115844	27697	88147	0	63.0283255627085	57.1635848897942	51.0295795360062	51.1960747890855	47.3776199026277	96.5584560882924	29.8766	0.3084	1.9301	5.9865	10.7206	6.0613	45.1164	2675675	FALSE	FALSE	FALSE	6	TRUE	0.022725	0.0101	1.848e+09	554400000	2.98e+11	0.770995873704281	47682484032.654	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_034	NHM London	20230801	NHMUK ZD 1924.8.3.67	Hippopotamus amphibius		male	0.99	<1924	Buswazi, Buganda						20230830	0.013	FALSE	0.112	NA	NA	NA		NA	NA	NA		NA	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	13	TRUE	0.00504	NA	NA	NA	NA	NA	NA	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_035	NHM London	20230801	NHMUK ZD 1887.12.29.2	Hippopotamus amphibius		female	1.36	<1887	Zanzibar	S. of Zanzibar	Kilwa Kisi-Wani				20230830	0.001	FALSE	0.331	NA	NA	NA		NA	NA	NA		NA	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	1	TRUE	0.014895	NA	NA	NA	NA	NA	NA	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_036	NHM London	20230801	NHMUK ZD 1925.9.5.1	Hippopotamus amphibius	Capt Dougls C fraser	male	0.98	<1925	Nigeria	Ibie Benue River					20230911	0.001	FALSE	0.811	20230912	20	1.08e+08	20230920_8-8	12	11	9.89e+09	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	8021962	7869379	152583	92488	60095	0	64.7372220427427	61.9481449389572	54.7260301158245	55.2356942015374	28.0140054920928	91.319135659738	37.4654	0.6007	8.5499	2.6744	9.6039	7.4653	33.6405	8032485	FALSE	FALSE	FALSE	1	TRUE	0.036495	0.01622	4.32e+09	1.296e+09	1.978e+11	0.579468707169619	111465547089.321	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_037	NHM London	20230801	NHMUK ZE 1947.7.2.1	Hippopotamus amphibius	Newton collection (check NHM library and archives)		0.76	<1947	Ask Richard						20230911	0.014	FALSE	23	20230912	20	1.77e+08	20230920_8-8	12	11	3.05e+09	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	3579114	3550900	28214	14348	13866	0	56.663176191698	53.679131385714	46.4487199904781	46.6330031822918	23.2555468916141	92.5416093718729	38.0323	0.8694	11.0934	4.821	13.1293	5.9679	26.0867	3581843	FALSE	FALSE	FALSE	14	TRUE	1.035	0.46	7.08e+09	2.124e+09	6.1e+10	0.356942337534986	182679646618.609	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_039	NHM London	20230801	NHMUK ZD 1932.12.27.2	Hippopotamus amphibius			0.91	1932	Nigeria					I think this is just dirt	20230830	0.017	FALSE	1.12	20230906	20	2.13e+08	20230920_7-7	12	11	6.31e+10	Pool A	3	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	11937813	11639580	298233	161681	136552	0	67.2776321128682	57.1054019574966	49.6602783106085	50.3290190883176	23.0089393192571	93.4222515248084	5.9639	0.4258	40.4181	0.6356	9.8604	10.1373	32.5589	11954759	FALSE	FALSE	FALSE	17	FALSE	0.0504	0.0224	8.52e+09	2.556e+09	1.262e+12	0.757371182344779	219834828981.717	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_040	NHM London	20230801	NHMUK ZE 1962.2.14.13	Hippopotamus amphibius			0.62	1961	S. Rhodesia						20230830	0.001	FALSE	0.842	20230906	20	46900000	20230920_8-8	12	11	2.32e+09	Pool C	4	Hippopotamus	Terrestrial	Artiodactyla	Hippopotamus amphibius	Grazer	5.3	19.16876	3.96691	28.72915	7.32875	40.80641	Herbivore	5879251	5731676	147575	76870	70705	0	58.131639707254	53.866786965667	46.1423273134622	46.724553865222	22.9468270370998	91.1779698178567	11.3621	0.6421	30.0303	0.9609	6.2412	17.4509	33.3125	5918032	FALSE	FALSE	FALSE	1	FALSE	0.03789	0.01684	1.876e+09	562800000	4.64e+10	0.49347073685947	48404945911.9366	1.30687521750788	-10.1822813088109	0.0515237376913719	-1.45364568506893	Herbivore
HM_043	NHM London	20230801	NHMUK ZD 1931.6.1.11	Ovis ammon	C. SR. Geo Littledale Harold Littledate		0.92	1931	Mongolia		Altai				20230830	0.012	FALSE	0.639	20230906	20	43500000	20230920_8-8	12	11	1.68e+09	Pool C	4	Argali	Terrestrial	Artiodactyla	Ovis ammon	Grazer	4.8	13.75303	3.0944	26.95259	9.08458	47.1154	Herbivore	4649488	4567745	81743	41599	40144	0	52.8010406162978	47.3179614494678	39.848349108547	40.1427925595671	23.3950430006239	90.293232311001	12.572	0.36	15.3514	0.3024	0.4464	2.2609	68.7068	4668003	FALSE	FALSE	FALSE	12	FALSE	0.028755	0.01278	1.74e+09	5.22e+08	3.36e+10	0.460240649750174	44895845355.421	-6.02457291540016	-5.9407267561816	-0.237519627304242	-0.848111690631084	Herbivore
HM_044	NHM London	20230802	NHMUK ZD 1923.10.4.11	Macropus giganteus		male	1	1923	Australia	Queensland				kangaroos seem to have reddish calculus under outer black plaque. Iron oxide in aussie soil? 	20230911	0.017	FALSE	8.34	20230912	20	84600000	20230920_8-8	12	11	1250000		NA	Eastern grey kangaroo	Terrestrial	Diprotodontia	Macropus giganteus	Grazer	3.9	11.16861	2.36059	29.12389	9.55251	47.79439	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	17	FALSE	0.3753	0.1668	3.384e+09	1015200000	2.5e+07	-0.285894164924459	87314678553.3015	-9.00959695450783	-7.71866292852878	-0.355204616301667	-1.1019339105126	Herbivore
HM_045	NHM London	20230802	NHMUK ZD 1908.8.8.135	Macropus giganteus			1.15	1908	Australia	N. Queensland					20230911	0.006	FALSE	1.19	20230912	20	3790000	20230920_8-8	12	11	49200		NA	Eastern grey kangaroo	Terrestrial	Diprotodontia	Macropus giganteus	Grazer	3.9	11.16861	2.36059	29.12389	9.55251	47.79439	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	6	FALSE	0.05355	0.0238	151600000	45480000	984000	-0.294247800653624	3911615032.11599	-9.00959695450783	-7.71866292852878	-0.355204616301667	-1.1019339105126	Herbivore
